id	SAMPLE_NAME	sample_type	Plot_ID	COLLECTION_DATE	Year	Year_Cat	Plot	Altitude	Average_slope	Exposition	Min_radiation	Max_radiation	Average_radiation	Soil_thickness	Soil_type	Soil_depth	Hydromorphie	Hydromorphie_code	Geology	Unnamed: 0	average_rh	median_rh	maximum_rh	minimum_rh	cv_rh	GDD	average_temperature	median_temperature	maximum_temperature	minimum_temperature	accumulated_temperature	cv_temperature
364526_139-LP3-ITS-0715	Lavaux_2023-08-24_leaf_Plot12	leaf	Lavaux_Plot_12	24.08.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_145-LP3-ITS-0721	Lavaux_2023-08-24_leaf_Plot13	leaf	Lavaux_Plot_13	24.08.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_146-LP3-ITS-0722	Lavaux_2023-08-24_leaf_Plot14	leaf	Lavaux_Plot_14	24.08.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_136-LP3-ITS-0712	Lavaux_2023-08-24_leaf_Plot15	leaf	Lavaux_Plot_15	24.08.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_144-LP3-ITS-0720	Lavaux_2023-08-24_leaf_Plot19	leaf	Lavaux_Plot_19	24.08.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_134-LP3-ITS-0710	Lavaux_2023-08-24_leaf_Plot20	leaf	Lavaux_Plot_20	24.08.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_142-LP3-ITS-0718	Lavaux_2023-08-24_leaf_Plot17	leaf	Lavaux_Plot_17	24.08.2023	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	17	67.5307735205848	67.044875	93.13792844202898	39.784633928571424	16.079988253962682	1628.356059304312	19.332390461685097	21.007026785714285	30.048157196969697	5.987241666666666	3330.632538594188	29.4128796667939
364526_242-LP3-ITS-0818	Lavaux_2023-08-24_must_Plot4	must	Lavaux_Plot_4	24.08.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_244-LP3-ITS-0820	Lavaux_2023-08-24_must_Plot5	must	Lavaux_Plot_5	24.08.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_248-LP3-ITS-0824	Lavaux_2023-08-24_must_Plot9	must	Lavaux_Plot_9	24.08.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_237-LP3-ITS-0813	Lavaux_2023-08-24_must_Plot12	must	Lavaux_Plot_12	24.08.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_250-LP3-ITS-0826	Lavaux_2023-08-24_must_Plot13	must	Lavaux_Plot_13	24.08.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_245-LP3-ITS-0821	Lavaux_2023-08-24_must_Plot14	must	Lavaux_Plot_14	24.08.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_233-LP3-ITS-0809	Lavaux_2023-08-24_must_Plot15	must	Lavaux_Plot_15	24.08.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_229-LP3-ITS-0805	Lavaux_2023-08-24_must_Plot19	must	Lavaux_Plot_19	24.08.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_239-LP3-ITS-0815	Lavaux_2023-08-24_must_Plot20	must	Lavaux_Plot_20	24.08.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_226-LP3-ITS-0802	Lavaux_2023-08-24_must_Plot17	must	Lavaux_Plot_17	24.08.2023	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	17	67.5307735205848	67.044875	93.13792844202898	39.784633928571424	16.079988253962682	1628.356059304312	19.332390461685097	21.007026785714285	30.048157196969697	5.987241666666666	3330.632538594188	29.4128796667939
364526_030-LP3-ITS-0606	Lavaux_2023-08-24_soil_Plot4	soil	Lavaux_Plot_4	24.08.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_104-LP3-ITS-0680	Lavaux_2023-08-24_soil_Plot5	soil	Lavaux_Plot_5	24.08.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_111-LP3-ITS-0687	Lavaux_2023-08-24_soil_Plot9	soil	Lavaux_Plot_9	24.08.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_027-LP3-ITS-0603	Lavaux_2023-08-24_soil_Plot12	soil	Lavaux_Plot_12	24.08.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_110-LP3-ITS-0686	Lavaux_2023-08-24_soil_Plot13	soil	Lavaux_Plot_13	24.08.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_028-LP3-ITS-0604	Lavaux_2023-08-24_soil_Plot14	soil	Lavaux_Plot_14	24.08.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_031-LP3-ITS-0607	Lavaux_2023-08-24_soil_Plot15	soil	Lavaux_Plot_15	24.08.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_036-LP3-ITS-0612	Lavaux_2023-08-24_soil_Plot19	soil	Lavaux_Plot_19	24.08.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_112-LP3-ITS-0688	Lavaux_2023-08-24_soil_Plot20	soil	Lavaux_Plot_20	24.08.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_034-LP3-ITS-0610	Lavaux_2023-08-24_soil_Plot17	soil	Lavaux_Plot_17	24.08.2023	2023	Year2023	17	390	20	South-West	900	925	912.5	calcosol	Calcaire	40-100	Slightly_redox	1	Molasse	17	67.5307735205848	67.044875	93.13792844202898	39.784633928571424	16.079988253962682	1628.356059304312	19.332390461685097	21.007026785714285	30.048157196969697	5.987241666666666	3330.632538594188	29.4128796667939
364526_213-LP3-ITS-0789	Lavaux_2023-09-20_must_Plot4_RepA	must	Lavaux_Plot_4	20.09.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_220-LP3-ITS-0796	Lavaux_2023-09-20_must_Plot4_RepB	must	Lavaux_Plot_4	20.09.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_210-LP3-ITS-0786	Lavaux_2023-09-20_must_Plot4_RepC	must	Lavaux_Plot_4	20.09.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_196-LP3-ITS-0772	Lavaux_2023-09-20_must_Plot4_RepD	must	Lavaux_Plot_4	20.09.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_195-LP3-ITS-0771	Lavaux_2023-09-20_must_Plot4_RepE	must	Lavaux_Plot_4	20.09.2023	2023	Year2023	4	450	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	29												
364526_234-LP3-ITS-0810	Lavaux_2023-09-20_must_Plot5_RepA	must	Lavaux_Plot_5	20.09.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_240-LP3-ITS-0816	Lavaux_2023-09-20_must_Plot5_RepB	must	Lavaux_Plot_5	20.09.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_243-LP3-ITS-0819	Lavaux_2023-09-20_must_Plot5_RepC	must	Lavaux_Plot_5	20.09.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_238-LP3-ITS-0814	Lavaux_2023-09-20_must_Plot5_RepD	must	Lavaux_Plot_5	20.09.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_252-LP3-ITS-0828	Lavaux_2023-09-20_must_Plot5_RepE	must	Lavaux_Plot_5	20.09.2023	2023	Year2023	5	400	30	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	32	65.74562767260802	65.44981818181817	92.608375	40.62683333333333	16.66581361017699	1665.5265344346535	19.465184816962555	20.861608695652173	30.70325	5.860625	3367.476973334522	30.16920235719505
364526_228-LP3-ITS-0804	Lavaux_2023-09-20_must_Plot9_RepA	must	Lavaux_Plot_9	20.09.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_235-LP3-ITS-0811	Lavaux_2023-09-20_must_Plot9_RepB	must	Lavaux_Plot_9	20.09.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_246-LP3-ITS-0822	Lavaux_2023-09-20_must_Plot9_RepC	must	Lavaux_Plot_9	20.09.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_254-LP3-ITS-0830	Lavaux_2023-09-20_must_Plot9_RepD	must	Lavaux_Plot_9	20.09.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_232-LP3-ITS-0808	Lavaux_2023-09-20_must_Plot9_RepE	must	Lavaux_Plot_9	20.09.2023	2023	Year2023	9	520	35	South-West	875	900	887.5	calcosol	Calcaire	100-180	no_redox	0	Molasse	35	64.77403876029467	62.72385714285714	100.0	39.68280952380952	19.75550042212223	1541.1552150135765	21.00825153581125	21.2732306501548	30.083045454545456	11.01145	2941.155215013576	19.85306561442409
364526_202-LP3-ITS-0778	Lavaux_2023-09-20_must_Plot12_RepA	must	Lavaux_Plot_12	20.09.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_224-LP3-ITS-0800	Lavaux_2023-09-20_must_Plot12_RepB	must	Lavaux_Plot_12	20.09.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_218-LP3-ITS-0794	Lavaux_2023-09-20_must_Plot12_RepC	must	Lavaux_Plot_12	20.09.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_209-LP3-ITS-0785	Lavaux_2023-09-20_must_Plot12_RepD	must	Lavaux_Plot_12	20.09.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_207-LP3-ITS-0783	Lavaux_2023-09-20_must_Plot12_RepE	must	Lavaux_Plot_12	20.09.2023	2023	Year2023	12	520	15	South-West	925	950	937.5	colluviosol	Calcique	above_150	Slightly_redox	1	Colluvium	5	65.4501338799019	65.50933333333333	88.51338888888888	39.78169565217392	16.223530186448315	1619.3876467892926	19.13398521786621	20.29145833333333	30.81457142857143	4.793583333333333	3310.179442690855	31.92954527188493
364526_193-LP3-ITS-0769	Lavaux_2023-09-20_must_Plot13_RepA	must	Lavaux_Plot_13	20.09.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_203-LP3-ITS-0779	Lavaux_2023-09-20_must_Plot13_RepB	must	Lavaux_Plot_13	20.09.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_200-LP3-ITS-0776	Lavaux_2023-09-20_must_Plot13_RepC	must	Lavaux_Plot_13	20.09.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_212-LP3-ITS-0788	Lavaux_2023-09-20_must_Plot13_RepD	must	Lavaux_Plot_13	20.09.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_221-LP3-ITS-0797	Lavaux_2023-09-20_must_Plot13_RepE	must	Lavaux_Plot_13	20.09.2023	2023	Year2023	13	580	30	South-West	925	950	937.5	calcosol	Calcaire	100-180	Slightly_redox	1	Molasse	8	67.84668153145041	64.00642105263158	98.5665	43.27136363636364	21.844328366375272							
364526_231-LP3-ITS-0807	Lavaux_2023-09-20_must_Plot14_RepA	must	Lavaux_Plot_14	20.09.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_241-LP3-ITS-0817	Lavaux_2023-09-20_must_Plot14_RepB	must	Lavaux_Plot_14	20.09.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_253-LP3-ITS-0829	Lavaux_2023-09-20_must_Plot14_RepC	must	Lavaux_Plot_14	20.09.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_251-LP3-ITS-0827	Lavaux_2023-09-20_must_Plot14_RepD	must	Lavaux_Plot_14	20.09.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_236-LP3-ITS-0812	Lavaux_2023-09-20_must_Plot14_RepE	must	Lavaux_Plot_14	20.09.2023	2023	Year2023	14	440	25	South	900	925	912.5	calcosol	Calcaire	100-180	Slightly_redox	1	Bottom_moraine	11	66.13487730252464	66.187	95.43741666666666	40.12021739130434	17.399048944144514	1627.3932555035915	19.227704364978457	20.60155	30.793041666666667	5.737913043478261	3326.392855141273	30.38719618382807
364526_194-LP3-ITS-0770	Lavaux_2023-09-20_must_Plot15_RepA	must	Lavaux_Plot_15	20.09.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_222-LP3-ITS-0798	Lavaux_2023-09-20_must_Plot15_RepB	must	Lavaux_Plot_15	20.09.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_199-LP3-ITS-0775	Lavaux_2023-09-20_must_Plot15_RepC	must	Lavaux_Plot_15	20.09.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_214-LP3-ITS-0790	Lavaux_2023-09-20_must_Plot15_RepD	must	Lavaux_Plot_15	20.09.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_208-LP3-ITS-0784	Lavaux_2023-09-20_must_Plot15_RepE	must	Lavaux_Plot_15	20.09.2023	2023	Year2023	15	520	30	South-West	900	925	912.5	calcosol	Calcique	100-180	no_redox	0	Gravel_moraine	14	66.82933090255224	66.97604166666666	93.374875	40.255541666666666	17.420751830140304	1584.8783491290744	18.944659540714035	20.3025	30.26954166666667	4.7941666666666665	3275.8715558678177	31.38860989201177
364526_206-LP3-ITS-0782	Lavaux_2023-09-20_must_Plot19_RepA	must	Lavaux_Plot_19	20.09.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_198-LP3-ITS-0774	Lavaux_2023-09-20_must_Plot19_RepB	must	Lavaux_Plot_19	20.09.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_217-LP3-ITS-0793	Lavaux_2023-09-20_must_Plot19_RepC	must	Lavaux_Plot_19	20.09.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_215-LP3-ITS-0791	Lavaux_2023-09-20_must_Plot19_RepD	must	Lavaux_Plot_19	20.09.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_201-LP3-ITS-0777	Lavaux_2023-09-20_must_Plot19_RepE	must	Lavaux_Plot_19	20.09.2023	2023	Year2023	19	510	50	South-West	900	925	912.5	calcosol	Calcaire	100-180	no_redox	0	Gravel_moraine	23	64.70893460752929	64.91666666666667	95.3	37.833333333333336	21.1609152598328	1350.831700077304	17.45756175101301	18.71538461538461	28.076470588235296	3.5	3020.158182925251	32.703130285858265
364526_197-LP3-ITS-0773	Lavaux_2023-09-20_must_Plot20_RepA	must	Lavaux_Plot_20	20.09.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_211-LP3-ITS-0787	Lavaux_2023-09-20_must_Plot20_RepB	must	Lavaux_Plot_20	20.09.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_219-LP3-ITS-0795	Lavaux_2023-09-20_must_Plot20_RepC	must	Lavaux_Plot_20	20.09.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
364526_204-LP3-ITS-0780	Lavaux_2023-09-20_must_Plot20_RepD	must	Lavaux_Plot_20	20.09.2023	2023	Year2023	20	470	20	South	925	950	937.5	calcosol	Calcaire	100-180	no_redox	0	Bottom_moraine	26	65.95873731584868	65.70229166666667	91.64891666666666	41.192458333333335	16.67110626369902	1616.460317193676	19.150342434142885	20.546	30.496	5.1085416666666665	3313.0092411067194	30.698884845755494
